date,value
2023-07-12,44087.75794481852
2023-07-13,44405.1617024969
2023-07-14,43979.48080718766
2023-07-17,44395.4631858966
2023-07-18,44509.534727428734
2023-07-19,44113.69969802724
2023-07-20,44241.45379518543
2023-07-21,43725.85761538342
2023-07-24,43714.43545504694
2023-07-25,46107.19457296911
2023-07-26,45325.03990597414
2023-07-27,45720.713785655564
2023-07-28,45611.628974490384
2023-07-31,45500.901373091365
2023-08-01,45178.99098376416
2023-08-02,44425.31726772014
2023-08-03,44572.209044807336
2023-08-04,44797.813082968736
2023-08-07,45479.71228376384
2023-08-08,44970.954275100696
2023-08-09,44199.41959787047
2023-08-10,44636.57701270173
2023-08-11,44745.06825804966
2023-08-14,45449.81903766976
2023-08-15,44886.03499425997
2023-08-16,44673.00547688509
2023-08-17,43731.07318724529
2023-08-18,43978.244749751895
2023-08-21,44563.273164751095
2023-08-22,44266.42247191621
2023-08-23,44534.4562224552
2023-08-24,43921.058448202915
2023-08-25,44180.555764994264
2023-08-28,44366.65735816456
2023-08-29,44658.71740970052
2023-08-30,44214.843532236424
2023-08-31,44574.37318774314
2023-09-01,44810.827892624
2023-09-05,44994.00207606567
2023-09-06,45067.68798938
2023-09-07,45840.85873106557
2023-09-08,46571.123543077425
2023-09-11,47477.73189935206
2023-09-12,47446.05393139861
2023-09-13,47562.36014757255
2023-09-14,47448.40811298001
2023-09-15,46064.48281476196
2023-09-18,45911.00039725675
2023-09-19,46213.21950526384
2023-09-20,45698.84013228462
2023-09-21,44429.994861174826
2023-09-22,44586.23182863977
2023-09-25,44782.576790057334
2023-09-26,44520.69048483927
2023-09-27,44497.598974025925
2023-09-28,44403.62917892859
2023-09-29,43839.451416062526
2023-10-02,44082.900888760676
2023-10-03,43114.13033595338
2023-10-04,43668.485497316804
2023-10-05,44241.04754343587
2023-10-06,46038.38649458713
2023-10-09,46542.98049966753
2023-10-10,47132.82411831694
2023-10-11,48879.2315044089
2023-10-12,49051.432233951375
2023-10-13,48587.8730526683
2023-10-16,49308.30366544538
2023-10-17,48943.41221520843
2023-10-18,48600.28169453633
2023-10-19,47472.96965615427
2023-10-20,46927.86100814094
2023-10-23,46671.66460226566
2023-10-24,47556.25396027326
2023-10-25,46688.33813499939
2023-10-26,45227.79951128582
2023-10-27,45059.95776356944
2023-10-30,45633.59341398162
2023-10-31,44904.70586733044
2023-11-01,45364.21557231834
2023-11-02,46845.542219307536
2023-11-03,46268.74800213702
2023-11-06,48008.02860178916
2023-11-07,48313.330069493706
2023-11-08,49470.825790175295
2023-11-09,47897.53560857559
2023-11-10,48591.13459954271
2023-11-13,49465.4244936234
2023-11-14,49768.10981590014
2023-11-15,48279.80699822269
2023-11-16,48346.840539301695
2023-11-17,48548.99224309913
2023-11-20,48828.33179804076
2023-11-21,48833.51826248816
2023-11-22,49104.11862226405
2023-11-24,49379.959431793104
2023-11-27,49635.8470885961
2023-11-28,49422.94399957533
2023-11-29,48200.447039361665
2023-11-30,48344.1220760064
2023-12-01,47867.429729900374
2023-12-04,47583.99030376038
2023-12-05,47412.12847168804
2023-12-06,45622.276595228264
2023-12-07,44952.308145814066
2023-12-08,45295.123359279765
2023-12-11,46695.61738015187
2023-12-12,46205.51776149164
