,AAPL,MSFT,AMZN,PLTR,ORCL,HOOD,VOO,NVDA
2000-02-24,0.864559144671809,29.055304942694,3.422,,24.8743961310306,,,0.124657417115
2000-02-25,0.828310701366558,28.0004210482046,3.4565,,28.3642008190942,,,0.116900955605622
2000-02-28,0.849924679983354,28.0770841219321,3.2875,,27.5610236756963,,,0.116060353865689
2000-02-29,0.860206329533704,27.4055155960798,3.444,,29.8179514486442,,,0.122269343990191
2000-03-01,0.97795748387312,27.8470949007498,3.294,,28.7135828764722,,,0.118696786595478
2000-03-02,0.915592149739242,28.6321247757186,3.128,,27.5088171613755,,,0.11069196548112
2000-03-03,0.960621271857565,29.4754185867203,3.125,,30.1191428774184,,,0.112487796470976
2000-03-06,0.943285059842011,27.7888309647169,3.197,,30.4203343061926,,,0.111761822241034
2000-03-07,0.922121372446399,28.4787986282638,3.175,,30.0950475631165,,,0.159160297622232
2000-03-08,0.915592149739242,29.3036933015709,3.1815,,33.3840579653306,,,0.160478513987126
2000-03-09,0.917468363160839,30.6652294909699,3.4405,,33.7334400227086,,,0.191618987534628
2000-03-10,0.943735351063194,30.9718817858796,3.344,,32.7816751077822,,,0.225434102981915
2000-03-13,0.910413800695635,30.0519249011505,3.2655,,31.6251000212893,,,0.285231454027118
2000-03-14,0.857429533669741,29.1687662918106,3.2815,,30.9223200208162,,,0.210341480833126
2000-03-15,0.872439241042515,29.245429365538,3.1875,,31.5769093926855,,,0.201744417583816
2000-03-16,0.912290014117231,29.245429365538,3.3125,,32.9061675650089,,,0.179907876930568
2000-03-17,0.938106710798403,30.4720385451768,3.2405,,32.0507839072902,,,0.190816594964692
2000-03-20,0.923097003425629,29.8587339553574,3.2095,,31.376115106836,,,0.190682862869703
2000-03-21,1.01270495644109,31.5085233019716,3.619,,32.4041818503852,,,0.181264302465459
2000-03-22,1.08212485304017,31.6618494494264,3.5345,,33.7575353370105,,,0.182563414245354
2000-03-23,1.06051087442338,34.305192231548,3.3845,,34.8900151092015,,,0.185792089110095
2000-03-24,1.04084815776504,34.2499948184643,3.6345,,34.9382057378053,,,0.178035627600718
2000-03-27,1.0473773804722,31.9102378083033,3.6565,,35.5164932810518,,,0.166324516996657
2000-03-28,1.04415029338706,31.9869008820307,3.5065,,34.7615067662578,,,0.153906536747653
2000-03-29,1.02020981012748,32.8700594913707,3.3125,,33.1310571651602,,,0.143762002113467
2000-03-30,0.943735351063194,31.6986477248156,3.325,,31.5006075640627,,,0.142921400373535
2000-03-31,1.01923417914825,32.5818063341555,3.35,,31.3480039068171,,,0.161395534067053
2000-04-03,1.00047204493228,27.8654940384444,3.178,,30.8741293922124,,,0.148786507968064
2000-04-04,0.955442922813958,27.157127237203,3.197,,30.4966361348154,,,0.143284387488505
2000-04-05,0.978482823631167,26.4855587113507,3.1095,,31.4243057354399,,,0.175169939850948
2000-04-06,0.939532632998817,26.3720973622341,3.2125,,33.0065647079336,,,0.183289388475296
2000-04-07,0.988764473181517,27.3104533846578,3.378,,34.9904122521262,,,0.196013042084276
2000-04-10,0.938106710798403,26.3904964999287,3.169,,33.1310571651602,,,0.17862786973567
2000-04-11,0.896379724302091,25.7189279740765,3.169,,31.0749236780618,,,0.168005720476522
2000-04-12,0.819905265237805,24.3389926469828,2.819,,29.3681722483414,,,0.150563234372922
2000-04-13,0.85412739804773,24.3021943715937,2.4,,28.8902818480197,,,0.144124989228438
2000-04-14,0.839567981896139,22.7290680987069,2.344,,25.5089060743149,,,0.131439544789456
2000-04-17,0.929626226132786,23.2657096147989,2.353,,30.0428410487956,,,0.138145254123918
2000-04-18,0.952140787191948,24.7039088779254,2.747,,31.7014018499121,,,0.162637332091953
2000-04-19,0.908987878495221,24.1304690864442,2.672,,29.9424439058709,,,0.154861765997577
2000-04-20,0.89210195770085,24.2071321601716,2.619,,28.436486762,,,0.154040268842643
2000-04-24,0.904334869209661,20.4291758868842,2.4905,,29.0910761338692,,,0.146398434843256
2000-04-25,0.962947776500345,21.2724696978858,2.622,,30.3440324775698,,,0.162388972486973
2000-04-26,0.910413800695635,20.8523560538595,2.675,,28.9906789909445,,,0.160726873592106
2000-04-27,0.951240204749581,21.4073967076461,2.644,,31.0468124780429,,,0.173851723486053
2000-04-28,0.931052148333199,21.3889975699515,2.7595,,32.102990421611,,,0.17027916609134
2000-05-01,0.932928361754796,22.5205445381683,2.997,,32.0025932786863,,,0.1757621819859
2000-05-02,0.884597104014463,21.4257958453407,2.8065,,31.2476067638923,,,0.168960949726446
2000-05-03,0.863508465155714,21.6373859288284,2.7065,,30.4444296204945,,,0.166209889486666
2000-05-04,0.830712254546202,21.6005876534392,2.753,,29.8179514486442,,,0.168234975496504
2000-05-05,0.848949049004123,21.8091112139778,2.925,,30.8460181921934,,,0.17601054159088
2000-05-08,0.826434487944962,21.4073967076461,2.801,,29.0388696195483,,,0.169553191861398
2000-05-09,0.791311772692669,20.7940921178267,2.8125,,28.9143771623217,,,0.16716511873659
2000-05-10,0.745307019595116,20.297315400073,2.6655,,27.1594351039974,,,0.150696966467911
2000-05-11,0.771574007497471,20.8124912555213,2.744,,29.0669808195673,,,0.157135211612394
2000-05-12,0.807672353728993,21.1007444127364,2.6875,,29.7938561343423,,,0.152359065362778
2000-05-15,0.75799022232511,21.2724696978858,2.803,,30.9223200208162,,,0.162866587111935
2000-05-16,0.793187986114266,21.3123344962241,2.953,,31.8017989928368,,,0.179583098985594
2000-05-17,0.760767018189073,20.7572938424375,3.05,,31.4002104211379,,,0.211105664233065
2000-05-18,0.756114008903513,20.297315400073,2.769,,29.3400610483225,,,0.196777225484214
2000-05-19,0.705456246520399,19.950798306825,2.6315,,28.1352953332258,,,0.195057812834352
2000-05-22,0.674986540553667,19.6840108102536,2.594,,27.2317210469032,,,0.207857884783325
2000-05-23,0.643991494828888,19.3773585153439,2.3345,,25.1514922455029,,,0.206138472133463
2000-05-24,0.658100619759296,20.1041244542799,2.428,,25.8020657316551,,,0.203463830233678
2000-05-25,0.654948581211013,18.8591161369465,2.275,,26.6815447036757,,,0.200598142483908
2000-05-26,0.648194212893265,18.8407169992519,2.325,,26.9064343038271,,,0.201553371733831
2000-05-30,0.657124988780066,19.4356224513767,2.5875,,29.7938561343423,,,0.209959389133157
2000-05-31,0.630407709656527,19.1841675695508,2.497,,29.2155685910959,,,0.215499718782712
2000-06-01,0.66883256053083,19.7974721593702,2.5095,,31.2757179639113,,,0.224096782032023
2000-06-02,0.694649257212002,20.3341136754622,2.894,,32.2033875645358,,,0.251416338579831
2000-06-05,0.685268190104018,20.5058389606116,2.725,,32.5045789933099,,,0.256765622379402
2000-06-06,0.696975761854782,21.3491327716133,2.528,,30.9464153351182,,,0.243965550430429
2000-06-07,0.724668671957551,21.6189867911338,2.5905,,32.127085735913,,,0.233075936981302
2000-06-08,0.711535178006373,21.1007444127364,2.594,,33.0828665365564,,,0.234795349631164
2000-06-09,0.718589740471577,21.1007444127364,2.6095,,33.207358993783,,,0.241481954380628
2000-06-12,0.684367607661651,20.5058389606116,2.422,,32.3519753360644,,,0.235177441331134
2000-06-13,0.709208673363593,20.8124912555213,2.45,,32.8057704220841,,,0.242437183630551
2000-06-14,0.678738967396861,21.6189867911338,2.322,,31.7254971642141,,,0.242246137780567
2000-06-15,0.693223335011588,22.1924265826149,2.3155,,33.1310571651602,,,0.248550650830061
2000-06-16,0.684367607661651,22.2506905186478,2.3,,32.8820722507069,,,0.286186683277042
2000-06-19,0.725118963178734,22.5972076118957,2.2655,,34.5366171661064,,,0.303953947325616
2000-06-20,0.759866435746707,22.9805229805329,2.3065,,34.5566965946914,,,0.299941984475938
2000-06-21,0.834990021147443,24.7437736762636,2.303,,34.6129189947292,,,0.330318274623501
2000-06-22,0.806771771286627,24.4923187944377,2.1,,32.7294685934613,,,0.312359964724942
2000-06-23,0.775851774098712,23.8238167915345,1.694,,31.9262914500635,,,0.282938903827302
2000-06-26,0.812475460088281,24.3788574453211,1.697,,33.207358993783,,,0.316945065124574
2000-06-27,0.776752356541078,24.1672673618334,1.825,,33.0306600222355,,,0.27224033622816
2000-06-28,0.817128469373841,24.2071321601716,1.894,,33.3077561367078,,,0.261732814479003
2000-06-29,0.769247502854691,23.6704906440797,1.8565,,32.480483679008,,,0.224020363692029
2000-06-30,0.786208472185926,24.5321835927759,1.8155,,33.7575353370105,,,0.242857484500518
2000-07-03,0.800167500042606,24.5321835927759,1.85,,32.2033875645358,,,0.233572656191262
2000-07-05,0.774951191656345,24.0722051504114,1.825,,29.0388696195483,,,0.208469231503276
2000-07-06,0.777652938983445,24.820436749991,1.803,,30.3721436775887,,,0.221154675942259
2000-07-07,0.817128469373841,25.1454881825953,1.8065,,30.4725408205134,,,0.222339160212164
2000-07-10,0.857504582206605,24.3604583076265,1.753,,29.7697608200403,,,0.233801911211244
2000-07-11,0.854652737805778,24.2623295732554,1.6565,,29.0388696195483,,,0.25267724118973
2000-07-12,0.88377157010896,24.6272458041979,1.753,,29.9946504201917,,,0.259822355979157
2000-07-13,0.848048466561757,24.5137844550813,1.75,,30.4203343061926,,,0.284199806437201
2000-07-14,0.865910018335358,24.2071321601716,2.1315,,30.5729379634382,,,0.282021883747376
2000-07-17,0.875216036906479,23.9771429389894,2.0565,,30.5729379634382,,,0.278926940977624
2000-07-18,0.859305747091338,24.0722051504114,2.0875,,29.7938561343423,,,0.273424820498065
2000-07-19,0.790861481471486,22.4224158037972,2.044,,29.6171571627948,,,0.256001438979463
2000-07-20,0.827485167461056,22.9406581821946,2.0155,,31.376115106836,,,0.262917298748908
2000-07-21,0.8039199268858,22.1740274449203,2.0565,,30.2958418489659,,,0.266279705708639
2000-07-24,0.730822651980388,21.6373859288284,1.9375,,30.1191428774184,,,0.237852083230919
2000-07-25,0.751385951081089,21.1590083487692,1.8815,,30.5207314491173,,,0.234527885441186
2000-07-26,0.751385951081089,20.7940921178267,1.803,,30.8219228778915,,,0.217066294752587
2000-07-27,0.780504783384272,21.2724696978858,1.569,,30.1432381917203,,,0.201553371733831
2000-07-28,0.725118963178734,21.3705984322569,1.5,,29.0669808195673,,,0.206329517983448
2000-07-31,0.76264323161067,21.4073967076461,1.5065,,30.1954447060412,,,0.229255019981609
2000-08-01,0.740128670551508,21.0639461373472,1.5125,,29.3681722483414,,,0.224708128751974
2000-08-02,0.709208673363593,21.2724696978858,1.5405,,29.3681722483414,,,0.229255019981609
2000-08-03,0.720465953893174,21.5423237174064,1.575,,31.0990189923637,,,0.239304031690803
2000-08-04,0.711159935322054,21.1958066241584,1.625,,32.7535639077633,,,0.243583458730459
2000-08-07,0.719565371450807,21.4656606436789,1.6905,,32.8820722507069,,,0.262688043728927
2000-08-08,0.701703819677206,22.7290680987069,1.647,,33.3318514510097,,,0.256956668229387
2000-08-09,0.712961100206787,22.7689328970452,1.544,,32.6812779648575,,,0.24931483423
2000-08-10,0.713861682649153,22.2690896563424,1.522,,32.1511810502149,,,0.25218052197977
2000-08-11,0.715812944607614,22.2138922432586,1.6845,,32.5808808219327,,,0.246219891460248
2000-08-14,0.706356828962766,22.1372291695312,1.744,,33.0828665365564,,,0.248588860000058
2000-08-15,0.700803237234839,21.9624373614327,1.878,,32.6290714505366,,,0.272049290378176
2000-08-16,0.727970807579561,21.7723129385886,1.9375,,32.9302628793108,,,0.278926940977624
2000-08-17,0.772099347255518,21.9440382237381,1.9125,,33.7093447084067,,,0.284199806437201
2000-08-18,0.750485368638723,21.7723129385886,1.95,,32.6531667648385,,,0.294210608976398
2000-08-21,0.75799022232511,21.655785066523,1.875,,33.4081532796325,,,0.298757500206033
2000-08-22,0.775851774098712,21.8489760123161,1.825,,33.5567410511611,,,0.270559132748295
2000-08-23,0.815177207415381,21.6956498648612,1.9405,,33.2836608224058,,,0.286339519957029
2000-08-24,0.842194680686375,21.8091112139778,1.969,,34.0105361371809,,,0.293981353956416
2000-08-25,0.852701475847317,21.655785066523,1.997,,33.9864408228789,,,0.286568774977011
2000-08-28,0.871463610063285,21.8673751500106,1.9565,,34.8378085948806,,,0.298031525976091
2000-08-29,0.88842457939452,21.7539138008941,1.9815,,35.2393971665795,,,0.29730555174615
2000-08-30,0.89307758868008,21.4656606436789,2.147,,35.440191452429,,,0.299941984475938
2000-08-31,0.914691567296875,21.4073967076461,2.075,,36.5204647102991,,,0.303304391435668
2000-09-01,0.952215835728812,21.5239245797118,2.075,,37.1991493964702,,,0.303762901475632
2000-09-05,0.937206128356037,21.5024589190681,2.2845,,36.5686553389029,,,0.304259620685592
2000-09-06,0.877167298864939,21.2939353585295,2.294,,35.8417800241279,,,0.283244577187278
2000-09-07,0.930601857112016,21.4840597813735,2.175,,36.6208618532238,,,0.298528245186052
2000-09-08,0.88377157010896,21.2540705601912,2.147,,34.7615067662578,,,0.280837399477471
2000-09-11,0.877167298864939,21.1007444127364,2.119,,33.5085504225572,,,0.26937464847839
2000-09-12,0.866810600777725,20.8891543292487,2.1345,,31.8781008214596,,,0.267693444998525
2000-09-13,0.870563027620918,20.929019127587,2.122,,32.853961050688,,,0.267578817488534
2000-09-14,0.853451961215956,20.1807875280073,2.244,,34.1109332801056,,,0.265095221438734
2000-09-15,0.828986138198333,19.6840108102536,2.1815,,31.4484010497418,,,0.270864806108271
2000-09-18,0.910488849232499,19.319094579311,2.1405,,30.7094780778158,,,0.25504620972954
2000-09-19,0.899681859924101,19.9323991691304,2.0375,,31.8499896214407,,,0.262917298748908
2000-09-20,0.91634263510788,19.7024099479482,1.875,,32.102990421611,,,0.254320235499598
2000-09-21,0.850900310962584,19.6840108102536,2.003,,31.7014018499121,,,0.265248058118721
2000-09-22,0.783356627785099,19.3957576530385,2.072,,32.4202453932532,,,0.26987136768835
2000-09-25,0.803019344443433,18.7824530632191,2.019,,31.6251000212893,,,0.289205207706799
2000-09-26,0.772099347255518,19.224032367889,1.9875,,31.9021961357616,,,0.296121067476245
2000-09-27,0.734575078823582,18.5923286403751,1.894,,32.0788951073091,,,0.312359964724942
2000-09-28,0.803019344443433,18.8008522009137,2.0,,32.7214368220274,,,0.321912257224176
2000-09-29,0.386499964848942,18.494199906004,1.922,,31.6251000212893,,,0.312856683934902
2000-10-02,0.363985403789781,18.1323501980105,1.794,,31.6251000212893,,,0.305444104955497
2000-10-03,0.334866571486598,17.3442538000926,1.753,,27.9104057330744,,,0.288975952686818
2000-10-04,0.354529288144933,17.0008032297937,1.8,,27.3602293898469,,,0.285613545727088
2000-10-05,0.331114144643404,16.9824040920991,1.678,,27.4325153327527,,,0.278926940977624
2000-10-06,0.333065406601865,17.0376015051829,1.578,,27.1594351039974,,,0.261503559459022
2000-10-09,0.326461135357844,16.6174878611566,1.503,,26.8060371609024,,,0.267234934958562
2000-10-10,0.313252592869803,16.7309492102732,1.522,,25.9546693889007,,,0.24694586569019
2000-10-11,0.294490458653835,17.0958654412157,1.3905,,24.9988885882573,,,0.249085579210018
2000-10-12,0.300194147455489,16.6757517971894,1.2565,,25.3000800170315,,,0.239304031690803
2000-10-13,0.331114144643404,16.4825608513963,1.422,,28.6172016192645,,,0.248856324190036
2000-10-16,0.322708708514651,15.4491426175506,1.2155,,27.7578020758288,,,0.243124948690496
2000-10-17,0.301995312340222,15.4675417552452,1.097,,27.0590379610727,,,0.225434102981915
2000-10-18,0.301995312340222,15.8692562615769,1.2565,,26.954624932431,,,0.221842441002203
2000-10-19,0.284283857640348,18.9756440090122,1.3875,,29.2195844768128,,,0.243354203710478
2000-10-20,0.292689293769102,19.9906631051633,1.5405,,28.3119943047733,,,0.266050450688657
2000-10-23,0.305747739183416,19.0523070827396,1.5,,27.3562135041299,,,0.260051610999138
2000-10-24,0.283233178124254,18.8591161369465,1.478,,28.7617735050761,,,0.251722011939806
2000-10-25,0.277679586396327,18.7824530632191,1.594,,27.6132301900172,,,0.229751739191569
2000-10-26,0.277679586396327,19.760673883981,1.844,,27.3562135041299,,,0.239533286710784
2000-10-27,0.278580168838694,20.7572938424375,1.7815,,27.4606265327716,,,0.234031166231226
2000-10-30,0.289837449368275,21.1774074864638,1.644,,25.4044930456732,,,0.217563013962547
2000-10-31,0.293589876211468,21.119143550431,1.8315,,26.5048457321282,,,0.237431782360953
2000-11-01,0.307699001141876,21.3491327716133,1.869,,25.2036987598237,,,0.237393573190956
2000-11-02,0.334866571486598,21.5607228551009,1.9875,,23.7419163588397,,,0.2555429289395
2000-11-03,0.333965989044232,20.929019127587,1.878,,24.344299216388,,,0.27224033622816
2000-11-06,0.321808126072284,21.3123344962241,1.828,,22.4407693865352,,,0.293255379726475
2000-11-07,0.319856864113824,21.6189867911338,1.847,,21.3323849286462,,,0.273424820498065
2000-11-08,0.301094729897856,21.2939353585295,1.694,,19.9268249277,,,0.265324476458715
2000-11-09,0.303045991856316,21.7324481402504,1.5625,,21.8383865289868,,,0.237622828210938
2000-11-10,0.286085022525081,20.6591651080664,1.503,,20.4328265280406,,,0.224708128751974
2000-11-13,0.290738031810641,20.3739784738004,1.3905,,19.8786342990961,,,0.225663358001897
2000-11-14,0.303946574298683,21.1007444127364,1.447,,22.7941673296302,,,0.26700567993858
2000-11-15,0.298242885497028,21.4840597813735,1.475,,23.1957559013292,,,0.263452227128865
2000-11-16,0.285184440082715,21.1406092110747,1.3905,,21.9909901862324,,,0.24694586569019
2000-11-17,0.277679586396327,21.1774074864638,1.372,,23.1395335012913,,,0.242169719440573
2000-11-20,0.284283857640348,20.6039676949827,1.2905,,19.8786342990961,,,0.223523644482069
2000-11-21,0.282332595681888,20.7756929801321,1.2125,,19.17987018434,,,0.219244217442412
2000-11-22,0.277679586396327,20.929019127587,1.2595,,17.9188820692055,,,0.207781466443331
2000-11-24,0.289837449368275,21.4472615059844,1.447,,19.3806644701895,,,0.219702727482375
2000-11-27,0.280531430797155,21.6772507271666,1.4,,18.5774873267917,,,0.21229014850297
2000-11-28,0.270625023931123,20.5457037589498,1.2515,,18.1999940693947,,,0.196471552124239
2000-11-29,0.263570461465919,19.950798306825,1.347,,18.3766930409422,,,0.18435924523521
2000-11-30,0.247660171650779,17.5957086819185,1.2345,,21.2841943000423,,,0.154747138487586
2000-12-01,0.256065607779532,17.3657194607363,1.2315,,21.2360036714385,,,0.17003080648636
2000-12-04,0.250512016051606,17.3074555247034,1.328,,22.6415636723847,,,0.172667239216148
2000-12-05,0.255165025337166,18.3623394191928,1.269,,25.3000800170315,,,0.183900735195247
2000-12-06,0.214788912504402,17.3841185984308,1.1815,,24.2479179591803,,,0.157612826237356
2000-12-07,0.214788912504402,16.2924364285523,1.069,,22.7379449295924,,,0.154747138487586
2000-12-08,0.226046193033983,16.694150934884,1.172,,24.1435049305386,,,0.190090620734751
2000-12-11,0.227997454992444,17.8042322424571,1.2655,,25.6534779601265,,,0.190090620734751
2000-12-12,0.230849299393271,17.9023609768282,1.294,,24.6976971594831,,,0.184855964445171
2000-12-13,0.225145610591617,17.5558438835803,1.1875,,22.7941673296302,,,0.17052752569632
2000-12-14,0.216740174462863,17.0192023674883,1.1345,,22.0873714434402,,,0.158797310507261
2000-12-15,0.211036485661209,15.0842263866081,1.144,,22.9387392154419,,,0.143055132468524
2000-12-18,0.213888330062036,14.6610462196327,0.994,,25.7016685887304,,,0.147754860378147
2000-12-19,0.210135903218842,13.7410893349036,0.9125,,24.6013159022754,,,0.136597782739042
2000-12-20,0.215839592020497,12.7260702387525,0.8345,,22.890548586838,,,0.121810833950228
2000-12-21,0.211036485661209,13.3209756908773,0.7595,,23.6937257302358,,,0.106527165951454
2000-12-22,0.225145610591617,14.2409325756064,0.778,,25.6052873315226,,,0.133961350009253
2000-12-26,0.220492601306057,14.3758595853667,0.847,,24.8503008167287,,,0.128497438699692
2000-12-27,0.22229376619079,14.2409325756064,0.844,,24.6495065308792,,,0.137094501949002
2000-12-28,0.22229376619079,13.6644262611762,0.869,,24.9466820739364,,,0.137782267008947
2000-12-29,0.223344445706884,13.3025765531827,0.778,,23.3403277871408,,,0.125211450079955
2001-01-02,0.223344445706884,13.3025765531827,0.694,,21.1878130428346,,,0.114398254970823
2001-01-03,0.245708909692318,14.700911017971,0.878,,25.7016685887304,,,0.149512482198006
2001-01-04,0.256065607779532,14.8542371654258,0.775,,26.1514477890332,,,0.166706608696627
2001-01-05,0.245708909692318,15.0658272489135,0.728,,24.1997273305764,,,0.141717811518631
2001-01-08,0.248560754093145,15.0075633128807,0.747,,24.0471236733309,,,0.155243857697546
2001-01-09,0.258016869737993,15.8876553992715,0.819,,25.3000800170315,,,0.158338800467298
2001-01-10,0.248560754093145,16.2157733548249,0.825,,26.3040514462787,,,0.169304832256418
2001-01-11,0.27017473270994,16.8658762200335,0.85,,26.7538306465815,,,0.183404015985287
2001-01-12,0.258016869737993,16.4058977776689,0.8845,,25.9506535031837,,,0.179583098985594
2001-01-16,0.256966190221899,16.1176446204538,0.903,,25.5490649314848,,,0.165483915256725
2001-01-17,0.252313180936339,16.2341724925195,0.919,,26.7056400179777,,,0.171482754946243
2001-01-18,0.280531430797155,17.0192023674883,0.975,,27.1554192182804,,,0.204342641143607
2001-01-19,0.292689293769102,18.7057899894916,0.997,,27.7578020758288,,,0.198916939004043
2001-01-22,0.288936866925908,18.4390024929202,0.925,,25.5490649314848,,,0.191045849984674
2001-01-23,0.307699001141876,18.5708629797314,0.9475,,25.2840164741635,,,0.210074016643148
2001-01-24,0.307699001141876,19.3006954416165,1.094,,24.1435049305386,,,0.209195205733218
2001-01-25,0.299293565013123,18.9541783483685,0.95,,24.0471236733309,,,0.188180162234904
2001-01-26,0.293589876211468,19.6257468742207,0.975,,24.4005216164259,,,0.194140792754426
2001-01-29,0.325560552915478,19.7790730216756,1.0065,,24.4487122450298,,,0.195096022004349
2001-01-30,0.326461135357844,19.4356224513767,0.947,,24.344299216388,,,0.199413658214003
2001-01-31,0.324509873399384,18.7241891271862,0.8655,,23.3965501871786,,,0.197273944694174
2001-02-01,0.317005019712997,19.128970156467,0.8125,,24.1435049305386,,,0.198267383114095
2001-02-02,0.309500166026609,18.6475260534588,0.719,,22.2881657292896,,,0.17912458894563
2001-02-05,0.303045991856316,18.9940431467068,0.722,,22.0873714434402,,,0.178857124755652
2001-02-06,0.317005019712997,19.1841675695508,0.7905,,22.1917844720819,,,0.179812354005575
2001-02-07,0.31145142798507,19.8373369577084,0.75,,22.2399751006858,,,0.171482754946243
2001-02-08,0.31145142798507,19.0891053581288,0.719,,21.790195900383,,,0.17052752569632
2001-02-09,0.286985604967448,18.1323501980105,0.669,,18.9228534984527,,,0.169304832256418
2001-02-12,0.295541138169929,18.0158223259448,0.725,,18.47307429815,,,0.16479615019678
2001-02-13,0.286985604967448,17.8440970407954,0.6875,,18.1196763550549,,,0.169801551466378
2001-02-14,0.292689293769102,17.9023609768282,0.722,,20.0794285849456,,,0.182219531715382
2001-02-15,0.301094729897856,18.0342214636394,0.725,,20.4810171566445,,,0.2156525554627
2001-02-16,0.285184440082715,17.5742430212749,0.6845,,19.2762514415478,,,0.227344561481762
2001-02-20,0.2748277419955,17.135730239554,0.625,,18.5774873267917,,,0.204648314503583
2001-02-21,0.283233178124254,17.2491915886706,0.597,,18.47307429815,,,0.213971351982835
2001-02-22,0.282332595681888,16.9241401560663,0.597,,18.7782816126411,,,0.223065134442105
2001-02-23,0.282332595681888,17.4025177361254,0.5905,,17.6698971547521,,,0.207628629763344
2001-02-26,0.292689293769102,18.2642106848217,0.597,,18.6256779553955,,,0.203005320193715
2001-02-27,0.290738031810641,18.2090132717379,0.5875,,17.4209122402988,,,0.190816594964692
2001-02-28,0.273927159553134,18.0924853996722,0.5095,,15.2603657245587,,,0.170756780716302
2001-03-01,0.281432013239521,18.2028802258397,0.522,,17.1719273258455,,,0.18424461772522
2001-03-02,0.288936866925908,17.3841185984308,0.5,,13.5576301805553,,,0.166515562846642
2001-03-05,0.305747739183416,17.6141078196131,0.6315,,13.654011437763,,,0.168120347986513
2001-03-06,0.322708708514651,18.2274124094325,0.594,,14.1600130381036,,,0.18435924523521
2001-03-07,0.318956281671457,18.6107277780696,0.6125,,14.9631901815015,,,0.199184403194021
2001-03-08,0.312352010427436,18.1691484733997,0.5845,,14.0556000094619,,,0.205871007943485
2001-03-09,0.303946574298683,17.3841185984308,0.6125,,13.1560416088564,,,0.191275105004656
2001-03-12,0.27948075128106,15.9275201976098,0.5315,,12.2002608082129,,,0.18435924523521
2001-03-13,0.293589876211468,16.6174878611566,0.55,,13.6058208091591,,,0.206329517983448
2001-03-14,0.30679841869951,16.5592239251238,0.5315,,12.8990249229691,,,0.21802152400251
2001-03-15,0.295541138169929,16.4641617137017,0.544,,11.798672236514,,,0.228796509941646
2001-03-16,0.294490458653835,16.7309492102732,0.55,,11.2926706361734,,,0.227841280691722
2001-03-19,0.308599583584243,16.6542861365458,0.525,,12.4010550940624,,,0.240947026000671
2001-03-20,0.295541138169929,16.157509418792,0.5125,,11.5496873220607,,,0.21851824321247
2001-03-21,0.301995312340222,15.3510138831795,0.5,,11.8468628651179,,,0.234757140461167
2001-03-22,0.324509873399384,16.5592239251238,0.5095,,12.4492457226663,,,0.25840861668927
2001-03-23,0.345223269573812,17.3442538000926,0.5095,,12.7544530371574,,,0.256001438979463
2001-03-26,0.326911426579028,17.1909276526377,0.547,,12.6018493799119,,,0.26987136768835
2001-03-27,0.343272007615352,17.86249617849,0.582,,13.3728994375738,,,0.260051610999138
2001-03-28,0.33276521245441,17.0376015051829,0.54,,12.1279748653071,,,0.260242656849123
2001-03-29,0.338168707108609,16.9824040920991,0.5,,11.6621321221364,,,0.26413999218881
2001-03-30,0.331264241717132,16.7708140086114,0.5115,,12.0315936080994,,,0.248053931620101
2001-04-02,0.324059582178201,17.1142645789103,0.455,,12.3046738368547,,,0.237622828210938
2001-04-03,0.303796477224955,16.3690995022797,0.4315,,10.6420971500212,,,0.245493917230306
2001-04-04,0.292689293769102,15.9275201976098,0.42,,10.9713997788143,,,0.220199446692335
2001-04-05,0.313252592869803,17.4025177361254,0.456,,11.8388310936839,,,0.240488515960708
2001-04-06,0.309049874805426,17.230792450976,0.4185,,11.1320352074938,,,0.239533286710784
2001-04-09,0.308299389436787,17.5251786540893,0.559,,11.2846388647394,,,0.227879489861719
2001-04-10,0.330813950495949,18.3010089602108,0.6005,,12.0235618366654,,,0.249391252569993
2001-04-11,0.327211620726483,18.4114037863783,0.666,,12.4733410369682,,,0.264445665548786
2001-04-12,0.336517639297603,19.0676396974851,0.7335,,12.7062624085536,,,0.268419419228467
2001-04-16,0.321808126072284,18.6413930075606,0.7015,,12.8187072086293,,,0.261885651158991
2001-04-17,0.306198030404599,18.8529830910483,0.737,,13.0275332659127,,,0.274723932277961
2001-04-18,0.34207123102553,20.0642596559416,0.827,,14.392934409689,,,0.295204047396318
2001-04-19,0.386049673627759,20.8646221456559,0.7995,,16.3205595538438,,,0.320574936274283
2001-04-20,0.375843072614272,21.1590083487692,0.789,,15.862748582107,,,0.332266942293345
2001-04-23,0.363985403789781,20.929019127587,0.81,,13.7744880092727,,,0.314728933264752
2001-04-24,0.36068326816777,20.7143625211502,0.784,,13.6299161234611,,,0.292452987156539
2001-04-25,0.371039966254985,21.3705984322569,0.8045,,13.8548057236125,,,0.30590261499546
2001-04-26,0.370589675033801,21.1988731471075,0.7715,,13.5736937234232,,,0.281792628727394
2001-04-27,0.393254333166691,20.582502034339,0.7635,,13.7744880092727,,,0.301852442975785
2001-04-30,0.382597440932021,20.7756929801321,0.789,,12.9793426373088,,,0.318282386074467
2001-05-01,0.389201712176042,21.5177915338136,0.8445,,12.8829613801011,,,0.348009120332082
2001-05-02,0.399108119042073,21.3920640929006,0.8555,,13.7905515521406,,,0.340023403802723
2001-05-03,0.37464229602445,21.0148817701617,0.8375,,13.2122640088942,,,0.338533246172842
2001-05-04,0.386499964848942,21.6956498648612,0.878,,13.7262973806688,,,0.343194764912468
